User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-02458,SES-02458,47:35.8,Browse,Desktop,North,Email,Electronics,0,Yes
USR-02458,SES-02458,50:35.8,Add to Cart,Desktop,North,Email,Electronics,0,Yes
USR-02459,SES-02459,39:39.0,Browse,Mobile,West,Email,Sports,0,Yes
USR-02459,SES-02459,42:39.0,Add to Cart,Mobile,West,Email,Sports,0,Yes
USR-02459,SES-02459,47:39.0,Checkout,Mobile,West,Email,Sports,0,Yes
USR-02459,SES-02459,52:39.0,Purchase,Mobile,West,Email,Sports,443.26,No
USR-02460,SES-02460,33:41.7,Browse,Desktop,West,Email,Sports,0,Yes
USR-02460,SES-02460,37:41.7,Add to Cart,Desktop,West,Email,Sports,0,Yes
USR-02460,SES-02460,42:41.7,Checkout,Desktop,West,Email,Sports,0,Yes
USR-02461,SES-02461,33:46.9,Browse,Desktop,North,Google Ads,Sports,0,Yes
USR-02461,SES-02461,38:46.9,Add to Cart,Desktop,North,Google Ads,Sports,0,Yes
USR-02461,SES-02461,42:46.9,Checkout,Desktop,North,Google Ads,Sports,0,Yes
USR-02462,SES-02462,56:59.3,Browse,Tablet,West,Google Ads,Fashion,0,Yes
USR-02462,SES-02462,00:59.3,Add to Cart,Tablet,West,Google Ads,Fashion,0,Yes
USR-02462,SES-02462,04:59.3,Checkout,Tablet,West,Google Ads,Fashion,0,Yes
USR-02463,SES-02463,45:09.6,Browse,Tablet,North,Social Media,Beauty,0,Yes
USR-02463,SES-02463,49:09.6,Add to Cart,Tablet,North,Social Media,Beauty,0,Yes
USR-02464,SES-02464,38:31.8,Browse,Tablet,South,Google Ads,Fashion,0,Yes
USR-02465,SES-02465,25:33.5,Browse,Mobile,East,Google Ads,Sports,0,Yes
USR-02465,SES-02465,30:33.5,Add to Cart,Mobile,East,Google Ads,Sports,0,Yes
USR-02465,SES-02465,34:33.5,Checkout,Mobile,East,Google Ads,Sports,0,Yes
USR-02466,SES-02466,01:35.8,Browse,Mobile,West,Email,Home,0,Yes
USR-02467,SES-02467,11:24.4,Browse,Desktop,South,Social Media,Fashion,0,Yes
USR-02467,SES-02467,15:24.4,Add to Cart,Desktop,South,Social Media,Fashion,0,Yes
USR-02467,SES-02467,17:24.4,Checkout,Desktop,South,Social Media,Fashion,0,Yes
USR-02468,SES-02468,55:53.1,Browse,Desktop,East,Organic,Sports,0,Yes
USR-02468,SES-02468,00:53.1,Add to Cart,Desktop,East,Organic,Sports,0,Yes
USR-02468,SES-02468,04:53.1,Checkout,Desktop,East,Organic,Sports,0,Yes
USR-02468,SES-02468,06:53.1,Purchase,Desktop,East,Organic,Sports,306.39,No
USR-02469,SES-02469,17:41.3,Browse,Tablet,North,Email,Home,0,Yes
USR-02470,SES-02470,26:04.2,Browse,Tablet,South,Email,Beauty,0,Yes
USR-02471,SES-02471,06:51.2,Browse,Tablet,North,Google Ads,Fashion,0,Yes
USR-02472,SES-02472,27:54.1,Browse,Tablet,South,Email,Beauty,0,Yes
USR-02472,SES-02472,32:54.1,Add to Cart,Tablet,South,Email,Beauty,0,Yes
USR-02472,SES-02472,34:54.1,Checkout,Tablet,South,Email,Beauty,0,Yes
USR-02472,SES-02472,37:54.1,Purchase,Tablet,South,Email,Beauty,402.42,No
USR-02473,SES-02473,42:24.9,Browse,Desktop,South,Email,Beauty,0,Yes
USR-02473,SES-02473,44:24.9,Add to Cart,Desktop,South,Email,Beauty,0,Yes
USR-02474,SES-02474,17:31.4,Browse,Tablet,North,Email,Sports,0,Yes
USR-02475,SES-02475,59:21.1,Browse,Tablet,East,Email,Sports,0,Yes
USR-02475,SES-02475,03:21.1,Add to Cart,Tablet,East,Email,Sports,0,Yes
USR-02476,SES-02476,39:46.5,Browse,Mobile,West,Organic,Sports,0,Yes
USR-02477,SES-02477,33:50.0,Browse,Desktop,South,Organic,Home,0,Yes
USR-02477,SES-02477,38:50.0,Add to Cart,Desktop,South,Organic,Home,0,Yes
USR-02478,SES-02478,25:46.1,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-02478,SES-02478,29:46.1,Add to Cart,Desktop,North,Google Ads,Home,0,Yes
USR-02479,SES-02479,51:55.4,Browse,Tablet,South,Email,Beauty,0,Yes
USR-02479,SES-02479,53:55.4,Add to Cart,Tablet,South,Email,Beauty,0,Yes
USR-02480,SES-02480,01:52.9,Browse,Tablet,West,Social Media,Electronics,0,Yes
USR-02480,SES-02480,06:52.9,Add to Cart,Tablet,West,Social Media,Electronics,0,Yes
USR-02480,SES-02480,11:52.9,Checkout,Tablet,West,Social Media,Electronics,0,Yes
USR-02481,SES-02481,23:57.8,Browse,Tablet,East,Organic,Sports,0,Yes
USR-02482,SES-02482,20:32.8,Browse,Mobile,West,Google Ads,Sports,0,Yes
USR-02482,SES-02482,24:32.8,Add to Cart,Mobile,West,Google Ads,Sports,0,Yes
USR-02482,SES-02482,28:32.8,Checkout,Mobile,West,Google Ads,Sports,0,Yes
USR-02483,SES-02483,47:53.0,Browse,Desktop,East,Organic,Home,0,Yes
USR-02483,SES-02483,50:53.0,Add to Cart,Desktop,East,Organic,Home,0,Yes
USR-02483,SES-02483,52:53.0,Checkout,Desktop,East,Organic,Home,0,Yes
USR-02483,SES-02483,56:53.0,Purchase,Desktop,East,Organic,Home,281.74,No
USR-02484,SES-02484,46:47.3,Browse,Tablet,East,Email,Sports,0,Yes
USR-02484,SES-02484,51:47.3,Add to Cart,Tablet,East,Email,Sports,0,Yes
USR-02485,SES-02485,27:59.7,Browse,Desktop,South,Email,Electronics,0,Yes
USR-02485,SES-02485,31:59.7,Add to Cart,Desktop,South,Email,Electronics,0,Yes
USR-02485,SES-02485,35:59.7,Checkout,Desktop,South,Email,Electronics,0,Yes
USR-02486,SES-02486,01:40.2,Browse,Desktop,West,Google Ads,Beauty,0,Yes
USR-02486,SES-02486,06:40.2,Add to Cart,Desktop,West,Google Ads,Beauty,0,Yes
USR-02487,SES-02487,45:21.6,Browse,Mobile,East,Google Ads,Electronics,0,Yes
USR-02488,SES-02488,36:30.0,Browse,Mobile,North,Social Media,Beauty,0,Yes
USR-02488,SES-02488,39:30.0,Add to Cart,Mobile,North,Social Media,Beauty,0,Yes
USR-02488,SES-02488,41:30.0,Checkout,Mobile,North,Social Media,Beauty,0,Yes
USR-02488,SES-02488,44:30.0,Purchase,Mobile,North,Social Media,Beauty,64.76,No
USR-02489,SES-02489,49:31.9,Browse,Desktop,West,Google Ads,Beauty,0,Yes
USR-02490,SES-02490,40:01.9,Browse,Tablet,West,Email,Sports,0,Yes
USR-02491,SES-02491,31:34.6,Browse,Mobile,South,Social Media,Fashion,0,Yes
USR-02491,SES-02491,33:34.6,Add to Cart,Mobile,South,Social Media,Fashion,0,Yes
USR-02492,SES-02492,42:50.9,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-02493,SES-02493,29:11.1,Browse,Tablet,West,Organic,Electronics,0,Yes
USR-02493,SES-02493,33:11.1,Add to Cart,Tablet,West,Organic,Electronics,0,Yes
USR-02493,SES-02493,37:11.1,Checkout,Tablet,West,Organic,Electronics,0,Yes
USR-02494,SES-02494,04:23.3,Browse,Desktop,North,Google Ads,Beauty,0,Yes
USR-02494,SES-02494,06:23.3,Add to Cart,Desktop,North,Google Ads,Beauty,0,Yes
USR-02495,SES-02495,31:14.5,Browse,Mobile,South,Organic,Beauty,0,Yes
USR-02496,SES-02496,04:45.9,Browse,Tablet,North,Email,Home,0,Yes
USR-02497,SES-02497,29:48.5,Browse,Mobile,East,Google Ads,Fashion,0,Yes
USR-02497,SES-02497,31:48.5,Add to Cart,Mobile,East,Google Ads,Fashion,0,Yes
USR-02497,SES-02497,33:48.5,Checkout,Mobile,East,Google Ads,Fashion,0,Yes
USR-02497,SES-02497,35:48.5,Purchase,Mobile,East,Google Ads,Fashion,84.51,No
USR-02498,SES-02498,11:57.4,Browse,Tablet,East,Social Media,Sports,0,Yes
USR-02498,SES-02498,16:57.4,Add to Cart,Tablet,East,Social Media,Sports,0,Yes
USR-02499,SES-02499,46:56.5,Browse,Tablet,South,Organic,Fashion,0,Yes
USR-02500,SES-02500,49:36.8,Browse,Desktop,West,Organic,Home,0,Yes
USR-02501,SES-02501,31:26.8,Browse,Desktop,North,Organic,Sports,0,Yes
USR-02502,SES-02502,29:43.4,Browse,Tablet,North,Google Ads,Fashion,0,Yes
USR-02503,SES-02503,00:03.2,Browse,Tablet,South,Email,Beauty,0,Yes
USR-02503,SES-02503,05:03.2,Add to Cart,Tablet,South,Email,Beauty,0,Yes
USR-02504,SES-02504,54:47.8,Browse,Tablet,North,Email,Electronics,0,Yes
USR-02505,SES-02505,53:45.0,Browse,Tablet,East,Google Ads,Fashion,0,Yes
USR-02505,SES-02505,55:45.0,Add to Cart,Tablet,East,Google Ads,Fashion,0,Yes
USR-02505,SES-02505,59:45.0,Checkout,Tablet,East,Google Ads,Fashion,0,Yes
USR-02506,SES-02506,39:07.9,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-02506,SES-02506,43:07.9,Add to Cart,Desktop,North,Google Ads,Home,0,Yes
USR-02506,SES-02506,45:07.9,Checkout,Desktop,North,Google Ads,Home,0,Yes
USR-02507,SES-02507,14:19.6,Browse,Desktop,West,Social Media,Sports,0,Yes
USR-02507,SES-02507,18:19.6,Add to Cart,Desktop,West,Social Media,Sports,0,Yes
USR-02508,SES-02508,53:39.8,Browse,Desktop,West,Social Media,Fashion,0,Yes
USR-02509,SES-02509,51:10.7,Browse,Tablet,South,Social Media,Beauty,0,Yes
USR-02509,SES-02509,56:10.7,Add to Cart,Tablet,South,Social Media,Beauty,0,Yes
USR-02510,SES-02510,59:15.8,Browse,Tablet,North,Organic,Electronics,0,Yes
USR-02510,SES-02510,02:15.8,Add to Cart,Tablet,North,Organic,Electronics,0,Yes
USR-02510,SES-02510,07:15.8,Checkout,Tablet,North,Organic,Electronics,0,Yes
USR-02511,SES-02511,43:03.4,Browse,Desktop,South,Social Media,Fashion,0,Yes
USR-02512,SES-02512,33:42.1,Browse,Desktop,East,Google Ads,Fashion,0,Yes
USR-02512,SES-02512,35:42.1,Add to Cart,Desktop,East,Google Ads,Fashion,0,Yes
USR-02512,SES-02512,38:42.1,Checkout,Desktop,East,Google Ads,Fashion,0,Yes
USR-02513,SES-02513,55:16.8,Browse,Mobile,North,Social Media,Sports,0,Yes
USR-02513,SES-02513,59:16.8,Add to Cart,Mobile,North,Social Media,Sports,0,Yes
USR-02514,SES-02514,11:45.3,Browse,Tablet,East,Email,Beauty,0,Yes
USR-02514,SES-02514,16:45.3,Add to Cart,Tablet,East,Email,Beauty,0,Yes
USR-02514,SES-02514,20:45.3,Checkout,Tablet,East,Email,Beauty,0,Yes
USR-02515,SES-02515,26:10.6,Browse,Mobile,West,Google Ads,Sports,0,Yes
USR-02515,SES-02515,29:10.6,Add to Cart,Mobile,West,Google Ads,Sports,0,Yes
USR-02516,SES-02516,21:05.1,Browse,Tablet,North,Email,Sports,0,Yes
USR-02517,SES-02517,23:48.4,Browse,Desktop,South,Social Media,Beauty,0,Yes
USR-02517,SES-02517,28:48.4,Add to Cart,Desktop,South,Social Media,Beauty,0,Yes
USR-02518,SES-02518,08:52.7,Browse,Tablet,East,Google Ads,Beauty,0,Yes
USR-02518,SES-02518,13:52.7,Add to Cart,Tablet,East,Google Ads,Beauty,0,Yes
USR-02518,SES-02518,18:52.7,Checkout,Tablet,East,Google Ads,Beauty,0,Yes
USR-02519,SES-02519,08:41.3,Browse,Desktop,East,Email,Fashion,0,Yes
USR-02519,SES-02519,12:41.3,Add to Cart,Desktop,East,Email,Fashion,0,Yes
USR-02520,SES-02520,41:04.6,Browse,Mobile,North,Email,Electronics,0,Yes
USR-02520,SES-02520,43:04.6,Add to Cart,Mobile,North,Email,Electronics,0,Yes
USR-02521,SES-02521,27:45.4,Browse,Mobile,East,Email,Fashion,0,Yes
USR-02521,SES-02521,30:45.4,Add to Cart,Mobile,East,Email,Fashion,0,Yes
USR-02522,SES-02522,01:27.9,Browse,Tablet,North,Google Ads,Sports,0,Yes
USR-02523,SES-02523,49:48.4,Browse,Desktop,South,Email,Sports,0,Yes
USR-02524,SES-02524,50:59.3,Browse,Mobile,East,Organic,Fashion,0,Yes
USR-02524,SES-02524,53:59.3,Add to Cart,Mobile,East,Organic,Fashion,0,Yes
USR-02524,SES-02524,58:59.3,Checkout,Mobile,East,Organic,Fashion,0,Yes
USR-02525,SES-02525,20:46.1,Browse,Mobile,North,Email,Electronics,0,Yes
USR-02526,SES-02526,58:05.6,Browse,Desktop,West,Organic,Home,0,Yes
USR-02526,SES-02526,00:05.6,Add to Cart,Desktop,West,Organic,Home,0,Yes
USR-02527,SES-02527,39:57.5,Browse,Mobile,South,Social Media,Beauty,0,Yes
USR-02528,SES-02528,25:25.4,Browse,Mobile,West,Social Media,Beauty,0,Yes
USR-02528,SES-02528,27:25.4,Add to Cart,Mobile,West,Social Media,Beauty,0,Yes
USR-02528,SES-02528,29:25.4,Checkout,Mobile,West,Social Media,Beauty,0,Yes
USR-02529,SES-02529,18:44.1,Browse,Mobile,North,Organic,Sports,0,Yes
USR-02530,SES-02530,50:14.4,Browse,Tablet,East,Email,Fashion,0,Yes
USR-02530,SES-02530,53:14.4,Add to Cart,Tablet,East,Email,Fashion,0,Yes
USR-02530,SES-02530,58:14.4,Checkout,Tablet,East,Email,Fashion,0,Yes
USR-02530,SES-02530,03:14.4,Purchase,Tablet,East,Email,Fashion,268.88,No
USR-02531,SES-02531,32:08.6,Browse,Mobile,South,Email,Sports,0,Yes
USR-02532,SES-02532,24:31.2,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-02533,SES-02533,42:37.3,Browse,Desktop,West,Social Media,Electronics,0,Yes
USR-02533,SES-02533,44:37.3,Add to Cart,Desktop,West,Social Media,Electronics,0,Yes
USR-02534,SES-02534,07:34.6,Browse,Mobile,South,Email,Beauty,0,Yes
USR-02534,SES-02534,11:34.6,Add to Cart,Mobile,South,Email,Beauty,0,Yes
USR-02534,SES-02534,14:34.6,Checkout,Mobile,South,Email,Beauty,0,Yes
USR-02535,SES-02535,02:55.5,Browse,Mobile,East,Email,Fashion,0,Yes
USR-02536,SES-02536,49:23.6,Browse,Tablet,North,Social Media,Beauty,0,Yes
USR-02536,SES-02536,51:23.6,Add to Cart,Tablet,North,Social Media,Beauty,0,Yes
USR-02537,SES-02537,44:55.0,Browse,Tablet,North,Organic,Beauty,0,Yes
USR-02538,SES-02538,32:32.8,Browse,Tablet,West,Google Ads,Electronics,0,Yes
USR-02538,SES-02538,36:32.8,Add to Cart,Tablet,West,Google Ads,Electronics,0,Yes
USR-02538,SES-02538,40:32.8,Checkout,Tablet,West,Google Ads,Electronics,0,Yes
USR-02539,SES-02539,18:10.4,Browse,Tablet,North,Organic,Sports,0,Yes
USR-02540,SES-02540,48:17.3,Browse,Desktop,South,Email,Beauty,0,Yes
USR-02540,SES-02540,50:17.3,Add to Cart,Desktop,South,Email,Beauty,0,Yes
USR-02540,SES-02540,55:17.3,Checkout,Desktop,South,Email,Beauty,0,Yes
USR-02541,SES-02541,58:49.3,Browse,Tablet,North,Social Media,Sports,0,Yes
USR-02541,SES-02541,00:49.3,Add to Cart,Tablet,North,Social Media,Sports,0,Yes
USR-02542,SES-02542,56:52.0,Browse,Mobile,West,Organic,Sports,0,Yes
USR-02543,SES-02543,46:39.8,Browse,Desktop,South,Email,Fashion,0,Yes
USR-02544,SES-02544,49:54.6,Browse,Desktop,East,Email,Electronics,0,Yes
USR-02544,SES-02544,54:54.6,Add to Cart,Desktop,East,Email,Electronics,0,Yes
USR-02545,SES-02545,17:54.8,Browse,Tablet,East,Social Media,Home,0,Yes
USR-02546,SES-02546,14:31.8,Browse,Desktop,East,Google Ads,Home,0,Yes
USR-02546,SES-02546,17:31.8,Add to Cart,Desktop,East,Google Ads,Home,0,Yes
USR-02546,SES-02546,19:31.8,Checkout,Desktop,East,Google Ads,Home,0,Yes
USR-02546,SES-02546,24:31.8,Purchase,Desktop,East,Google Ads,Home,160.55,No
USR-02547,SES-02547,28:43.1,Browse,Tablet,West,Email,Fashion,0,Yes
USR-02548,SES-02548,38:58.5,Browse,Mobile,West,Social Media,Home,0,Yes
USR-02548,SES-02548,40:58.5,Add to Cart,Mobile,West,Social Media,Home,0,Yes
USR-02548,SES-02548,44:58.5,Checkout,Mobile,West,Social Media,Home,0,Yes
USR-02548,SES-02548,46:58.5,Purchase,Mobile,West,Social Media,Home,263.73,No
USR-02549,SES-02549,16:10.9,Browse,Tablet,East,Social Media,Fashion,0,Yes
USR-02549,SES-02549,21:10.9,Add to Cart,Tablet,East,Social Media,Fashion,0,Yes
USR-02550,SES-02550,33:30.9,Browse,Mobile,South,Google Ads,Sports,0,Yes
USR-02551,SES-02551,39:03.0,Browse,Tablet,East,Email,Electronics,0,Yes
USR-02551,SES-02551,43:03.0,Add to Cart,Tablet,East,Email,Electronics,0,Yes
USR-02552,SES-02552,14:18.4,Browse,Tablet,West,Social Media,Electronics,0,Yes
USR-02552,SES-02552,17:18.4,Add to Cart,Tablet,West,Social Media,Electronics,0,Yes
USR-02553,SES-02553,07:39.3,Browse,Tablet,South,Google Ads,Fashion,0,Yes
USR-02553,SES-02553,10:39.3,Add to Cart,Tablet,South,Google Ads,Fashion,0,Yes
USR-02553,SES-02553,12:39.3,Checkout,Tablet,South,Google Ads,Fashion,0,Yes
USR-02554,SES-02554,26:31.3,Browse,Tablet,North,Social Media,Fashion,0,Yes
USR-02554,SES-02554,31:31.3,Add to Cart,Tablet,North,Social Media,Fashion,0,Yes
USR-02554,SES-02554,33:31.3,Checkout,Tablet,North,Social Media,Fashion,0,Yes
USR-02555,SES-02555,55:12.9,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-02556,SES-02556,07:47.3,Browse,Mobile,South,Google Ads,Fashion,0,Yes
USR-02556,SES-02556,12:47.3,Add to Cart,Mobile,South,Google Ads,Fashion,0,Yes
USR-02556,SES-02556,16:47.3,Checkout,Mobile,South,Google Ads,Fashion,0,Yes
USR-02556,SES-02556,19:47.3,Purchase,Mobile,South,Google Ads,Fashion,282.5,No
USR-02557,SES-02557,29:24.1,Browse,Desktop,West,Organic,Sports,0,Yes
USR-02557,SES-02557,32:24.1,Add to Cart,Desktop,West,Organic,Sports,0,Yes
USR-02557,SES-02557,34:24.1,Checkout,Desktop,West,Organic,Sports,0,Yes
USR-02557,SES-02557,36:24.1,Purchase,Desktop,West,Organic,Sports,221.67,No
USR-02558,SES-02558,11:39.8,Browse,Tablet,East,Google Ads,Beauty,0,Yes
USR-02558,SES-02558,16:39.8,Add to Cart,Tablet,East,Google Ads,Beauty,0,Yes
USR-02559,SES-02559,46:31.7,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-02559,SES-02559,51:31.7,Add to Cart,Tablet,South,Google Ads,Home,0,Yes
USR-02560,SES-02560,49:21.1,Browse,Tablet,West,Google Ads,Beauty,0,Yes
USR-02561,SES-02561,32:06.1,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-02562,SES-02562,09:59.1,Browse,Tablet,North,Google Ads,Sports,0,Yes
USR-02562,SES-02562,12:59.1,Add to Cart,Tablet,North,Google Ads,Sports,0,Yes
USR-02562,SES-02562,14:59.1,Checkout,Tablet,North,Google Ads,Sports,0,Yes
USR-02563,SES-02563,53:52.6,Browse,Desktop,East,Email,Beauty,0,Yes
USR-02563,SES-02563,56:52.6,Add to Cart,Desktop,East,Email,Beauty,0,Yes
USR-02563,SES-02563,58:52.6,Checkout,Desktop,East,Email,Beauty,0,Yes
USR-02564,SES-02564,43:01.7,Browse,Mobile,South,Social Media,Sports,0,Yes
USR-02564,SES-02564,48:01.7,Add to Cart,Mobile,South,Social Media,Sports,0,Yes
USR-02565,SES-02565,56:45.5,Browse,Mobile,West,Google Ads,Sports,0,Yes
USR-02565,SES-02565,00:45.5,Add to Cart,Mobile,West,Google Ads,Sports,0,Yes
USR-02566,SES-02566,15:44.4,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-02567,SES-02567,43:26.0,Browse,Tablet,East,Organic,Home,0,Yes
USR-02567,SES-02567,48:26.0,Add to Cart,Tablet,East,Organic,Home,0,Yes
USR-02567,SES-02567,53:26.0,Checkout,Tablet,East,Organic,Home,0,Yes
USR-02567,SES-02567,57:26.0,Purchase,Tablet,East,Organic,Home,327.4,No
USR-02568,SES-02568,44:58.7,Browse,Mobile,East,Organic,Sports,0,Yes
USR-02568,SES-02568,46:58.7,Add to Cart,Mobile,East,Organic,Sports,0,Yes
USR-02568,SES-02568,50:58.7,Checkout,Mobile,East,Organic,Sports,0,Yes
USR-02569,SES-02569,56:31.4,Browse,Desktop,West,Email,Sports,0,Yes
USR-02570,SES-02570,00:06.5,Browse,Tablet,North,Email,Electronics,0,Yes
USR-02570,SES-02570,03:06.5,Add to Cart,Tablet,North,Email,Electronics,0,Yes
USR-02571,SES-02571,29:33.2,Browse,Mobile,West,Email,Fashion,0,Yes
USR-02571,SES-02571,34:33.2,Add to Cart,Mobile,West,Email,Fashion,0,Yes
USR-02572,SES-02572,30:01.4,Browse,Desktop,East,Social Media,Fashion,0,Yes
USR-02573,SES-02573,53:06.0,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-02574,SES-02574,40:05.1,Browse,Mobile,South,Google Ads,Beauty,0,Yes
USR-02574,SES-02574,43:05.1,Add to Cart,Mobile,South,Google Ads,Beauty,0,Yes
USR-02574,SES-02574,47:05.1,Checkout,Mobile,South,Google Ads,Beauty,0,Yes
USR-02574,SES-02574,51:05.1,Purchase,Mobile,South,Google Ads,Beauty,414.28,No
USR-02575,SES-02575,31:50.4,Browse,Desktop,North,Email,Sports,0,Yes
USR-02576,SES-02576,23:41.9,Browse,Tablet,East,Email,Electronics,0,Yes
USR-02576,SES-02576,28:41.9,Add to Cart,Tablet,East,Email,Electronics,0,Yes
USR-02577,SES-02577,08:10.6,Browse,Mobile,North,Email,Fashion,0,Yes
USR-02577,SES-02577,12:10.6,Add to Cart,Mobile,North,Email,Fashion,0,Yes
USR-02578,SES-02578,22:24.1,Browse,Mobile,West,Google Ads,Fashion,0,Yes
USR-02578,SES-02578,24:24.1,Add to Cart,Mobile,West,Google Ads,Fashion,0,Yes
USR-02578,SES-02578,27:24.1,Checkout,Mobile,West,Google Ads,Fashion,0,Yes
USR-02579,SES-02579,09:33.6,Browse,Tablet,South,Organic,Sports,0,Yes
USR-02579,SES-02579,14:33.6,Add to Cart,Tablet,South,Organic,Sports,0,Yes
USR-02579,SES-02579,16:33.6,Checkout,Tablet,South,Organic,Sports,0,Yes
USR-02580,SES-02580,51:10.6,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-02580,SES-02580,54:10.6,Add to Cart,Tablet,West,Social Media,Sports,0,Yes
USR-02581,SES-02581,14:26.6,Browse,Tablet,East,Social Media,Fashion,0,Yes
USR-02581,SES-02581,18:26.6,Add to Cart,Tablet,East,Social Media,Fashion,0,Yes
USR-02582,SES-02582,37:04.1,Browse,Tablet,East,Google Ads,Beauty,0,Yes
USR-02582,SES-02582,40:04.1,Add to Cart,Tablet,East,Google Ads,Beauty,0,Yes
USR-02582,SES-02582,44:04.1,Checkout,Tablet,East,Google Ads,Beauty,0,Yes
USR-02583,SES-02583,22:45.1,Browse,Mobile,North,Email,Sports,0,Yes
USR-02583,SES-02583,24:45.1,Add to Cart,Mobile,North,Email,Sports,0,Yes
USR-02583,SES-02583,26:45.1,Checkout,Mobile,North,Email,Sports,0,Yes
USR-02583,SES-02583,30:45.1,Purchase,Mobile,North,Email,Sports,215.78,No
USR-02584,SES-02584,43:44.1,Browse,Mobile,West,Organic,Beauty,0,Yes
USR-02584,SES-02584,45:44.1,Add to Cart,Mobile,West,Organic,Beauty,0,Yes
USR-02584,SES-02584,48:44.1,Checkout,Mobile,West,Organic,Beauty,0,Yes
USR-02584,SES-02584,53:44.1,Purchase,Mobile,West,Organic,Beauty,320.22,No
USR-02585,SES-02585,05:02.6,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-02585,SES-02585,09:02.6,Add to Cart,Tablet,South,Organic,Beauty,0,Yes
USR-02586,SES-02586,40:52.9,Browse,Mobile,South,Organic,Home,0,Yes
USR-02586,SES-02586,45:52.9,Add to Cart,Mobile,South,Organic,Home,0,Yes
USR-02587,SES-02587,41:29.5,Browse,Tablet,West,Google Ads,Sports,0,Yes
USR-02588,SES-02588,37:05.3,Browse,Mobile,West,Social Media,Fashion,0,Yes
USR-02588,SES-02588,41:05.3,Add to Cart,Mobile,West,Social Media,Fashion,0,Yes
USR-02589,SES-02589,03:15.1,Browse,Tablet,South,Organic,Fashion,0,Yes
USR-02589,SES-02589,05:15.1,Add to Cart,Tablet,South,Organic,Fashion,0,Yes
USR-02590,SES-02590,56:58.0,Browse,Tablet,North,Google Ads,Home,0,Yes
USR-02590,SES-02590,59:58.0,Add to Cart,Tablet,North,Google Ads,Home,0,Yes
USR-02590,SES-02590,03:58.0,Checkout,Tablet,North,Google Ads,Home,0,Yes
USR-02591,SES-02591,57:14.9,Browse,Tablet,East,Google Ads,Sports,0,Yes
USR-02591,SES-02591,59:14.9,Add to Cart,Tablet,East,Google Ads,Sports,0,Yes
USR-02591,SES-02591,04:14.9,Checkout,Tablet,East,Google Ads,Sports,0,Yes
USR-02592,SES-02592,00:09.8,Browse,Mobile,North,Organic,Fashion,0,Yes
USR-02592,SES-02592,04:09.8,Add to Cart,Mobile,North,Organic,Fashion,0,Yes
USR-02593,SES-02593,13:29.8,Browse,Desktop,East,Email,Fashion,0,Yes
USR-02593,SES-02593,15:29.8,Add to Cart,Desktop,East,Email,Fashion,0,Yes
USR-02593,SES-02593,19:29.8,Checkout,Desktop,East,Email,Fashion,0,Yes
USR-02594,SES-02594,38:09.8,Browse,Tablet,South,Email,Electronics,0,Yes
USR-02594,SES-02594,43:09.8,Add to Cart,Tablet,South,Email,Electronics,0,Yes
USR-02595,SES-02595,50:42.3,Browse,Tablet,North,Organic,Beauty,0,Yes
USR-02595,SES-02595,53:42.3,Add to Cart,Tablet,North,Organic,Beauty,0,Yes
USR-02595,SES-02595,58:42.3,Checkout,Tablet,North,Organic,Beauty,0,Yes
USR-02596,SES-02596,32:08.9,Browse,Desktop,South,Email,Electronics,0,Yes
USR-02596,SES-02596,37:08.9,Add to Cart,Desktop,South,Email,Electronics,0,Yes
USR-02597,SES-02597,10:16.0,Browse,Desktop,South,Organic,Beauty,0,Yes
USR-02598,SES-02598,56:31.1,Browse,Mobile,South,Social Media,Fashion,0,Yes
USR-02598,SES-02598,01:31.1,Add to Cart,Mobile,South,Social Media,Fashion,0,Yes
USR-02598,SES-02598,03:31.1,Checkout,Mobile,South,Social Media,Fashion,0,Yes
